300.03	53
300.09	51
300.14	57
300.19	56
300.25	53
300.3	53
300.35	52
300.41	52
300.46	55
300.51	50
300.57	53
300.62	53
300.67	50
300.73	53
300.78	54
300.83	48
300.89	49
300.94	50
300.99	53
301.05	55
301.1	53
301.15	47
301.21	51
301.26	51
301.31	54
301.37	47
301.42	52
301.47	48
301.53	49
301.58	56
301.64	52
301.69	49
301.74	56
301.8	55
301.85	50
301.9	53
301.96	53
302.01	52
302.06	53
302.12	48
302.17	54
302.22	52
302.28	51
302.33	51
302.38	49
302.44	55
302.49	54
302.54	59
302.6	57
302.65	55
302.7	53
302.76	55
302.81	54
302.86	54
302.92	52
302.97	51
303.02	53
303.08	55
303.13	53
303.18	51
303.24	57
303.29	50
303.34	54
303.4	50
303.45	55
303.5	53
303.56	49
303.61	49
303.66	51
303.72	52
303.77	51
303.83	51
303.88	51
303.93	52
303.99	52
304.04	53
304.09	53
304.15	50
304.2	51
304.25	58
304.31	54
304.36	49
304.41	51
304.47	52
304.52	56
304.57	51
304.63	52
304.68	53
304.73	51
304.79	50
304.84	50
304.89	54
304.95	55
305	50
305.05	51
305.11	54
305.16	53
305.21	51
305.27	54
305.32	55
305.37	57
305.43	51
305.48	52
305.53	52
305.59	54
305.64	55
305.69	54
305.75	52
305.8	47
305.85	51
305.91	55
305.96	51
306.01	50
306.07	62
306.12	53
306.17	52
306.23	50
306.28	49
306.34	50
306.39	51
306.44	56
306.5	53
306.55	51
306.6	52
306.66	52
306.71	54
306.76	52
306.82	51
306.87	51
306.92	51
306.98	50
307.03	50
307.08	53
307.14	50
307.19	51
307.24	55
307.3	54
307.35	55
307.4	51
307.46	55
307.51	56
307.56	49
307.62	52
307.67	52
307.72	54
307.78	51
307.83	51
307.88	52
307.94	52
307.99	56
308.04	51
308.1	57
308.15	52
308.2	49
308.26	48
308.31	55
308.36	50
308.42	52
308.47	54
308.52	54
308.58	51
308.63	52
308.68	51
308.74	48
308.79	52
308.84	53
308.9	55
308.95	51
309	53
309.06	53
309.11	49
309.16	58
309.22	52
309.27	51
309.32	50
309.38	54
309.43	53
309.49	50
309.54	57
309.59	56
309.65	51
309.7	50
309.75	53
309.81	54
309.86	50
309.91	51
309.97	51
310.02	51
310.07	49
310.13	52
310.18	55
310.23	50
310.29	55
310.34	54
310.39	52
310.45	53
310.5	55
310.55	51
310.61	54
310.66	51
310.71	51
310.77	58
310.82	52
310.87	56
310.93	56
310.98	53
311.03	54
311.09	50
311.14	54
311.19	53
311.25	49
311.3	51
311.35	51
311.41	53
311.46	55
311.51	55
311.57	54
311.62	54
311.67	53
311.73	49
311.78	53
311.83	53
311.89	52
311.94	55
311.99	49
312.05	48
312.1	49
312.15	55
312.21	54
312.26	59
312.31	56
312.37	53
312.42	48
312.47	51
312.53	56
312.58	53
312.63	56
312.69	53
312.74	50
312.79	56
312.85	49
312.9	52
312.95	54
313.01	50
313.06	54
313.11	52
313.17	54
313.22	50
313.27	48
313.33	50
313.38	53
313.43	51
313.49	54
313.54	54
313.59	52
313.65	54
313.7	52
313.75	52
313.81	52
313.86	55
313.91	53
313.97	51
314.02	51
314.07	53
314.13	48
314.18	50
314.23	58
314.29	55
314.34	55
314.39	58
314.45	56
314.5	54
314.56	56
314.61	53
314.66	52
314.72	51
314.77	56
314.82	52
314.88	52
314.93	51
314.98	53
315.04	52
315.09	51
315.14	51
315.2	47
315.25	55
315.3	54
315.36	53
315.41	58
315.46	53
315.52	55
315.57	55
315.62	53
315.68	50
315.73	53
315.78	50
315.84	55
315.89	53
315.94	51
316	47
316.05	55
316.1	51
316.16	50
316.21	53
316.26	52
316.32	54
316.37	50
316.42	54
316.48	51
316.53	51
316.58	51
316.64	55
316.69	52
316.74	52
316.8	51
316.85	51
316.9	55
316.96	51
317.01	53
317.06	53
317.12	51
317.17	47
317.22	52
317.28	52
317.33	50
317.38	60
317.44	50
317.49	52
317.54	53
317.6	55
317.65	56
317.7	55
317.76	49
317.81	49
317.86	54
317.92	53
317.97	54
318.02	52
318.08	59
318.13	54
318.18	55
318.24	49
318.29	53
318.34	52
318.4	53
318.45	46
318.5	54
318.56	56
318.61	54
318.66	48
318.72	53
318.77	53
318.82	50
318.88	56
318.93	52
318.98	56
319.04	54
319.09	53
319.14	54
319.2	51
319.25	50
319.3	51
319.36	51
319.41	52
319.46	56
319.52	51
319.57	52
319.62	51
319.68	52
319.73	51
319.78	49
319.84	51
319.89	53
319.94	56
320	55
320.05	55
320.1	54
320.16	51
320.21	56
320.26	54
320.32	59
320.37	53
320.42	54
320.48	49
320.53	53
320.58	54
320.64	49
320.69	53
320.74	52
320.8	51
320.85	58
320.9	53
320.96	52
321.01	50
321.06	56
321.12	51
321.17	52
321.22	55
321.28	52
321.33	47
321.38	54
321.43	54
321.49	54
321.54	51
321.59	57
321.65	50
321.7	54
321.75	51
321.81	51
321.86	54
321.91	55
321.97	53
322.02	52
322.07	50
322.13	56
322.18	52
322.23	51
322.29	51
322.34	53
322.39	51
322.45	52
322.5	50
322.55	53
322.61	50
322.66	52
322.71	51
322.77	53
322.82	55
322.87	56
322.93	52
322.98	54
323.03	55
323.09	53
323.14	61
323.19	49
323.25	49
323.3	48
323.35	51
323.41	55
323.46	52
323.51	57
323.57	52
323.62	56
323.67	54
323.73	51
323.78	53
323.83	55
323.89	57
323.94	52
323.99	49
324.05	51
324.1	50
324.15	52
324.21	51
324.26	52
324.31	56
324.37	51
324.42	49
324.47	47
324.53	47
324.58	50
324.63	49
324.69	54
324.74	54
324.79	52
324.85	51
324.9	55
324.95	50
325.01	51
325.06	53
325.11	53
325.17	52
325.22	50
325.27	56
325.33	56
325.38	51
325.43	53
325.49	58
325.54	55
325.59	53
325.65	49
325.7	53
325.75	54
325.81	53
325.86	52
325.91	52
325.97	53
326.02	53
326.07	52
326.13	55
326.18	57
326.23	51
326.28	54
326.34	52
326.39	54
326.44	52
326.5	61
326.55	52
326.6	50
326.66	52
326.71	48
326.76	53
326.82	49
326.87	50
326.92	50
326.98	55
327.03	57
327.08	53
327.14	56
327.19	55
327.24	52
327.3	55
327.35	52
327.4	58
327.46	52
327.51	53
327.56	51
327.62	53
327.67	48
327.72	51
327.78	51
327.83	52
327.88	50
327.94	50
327.99	54
328.04	54
328.1	51
328.15	52
328.2	53
328.26	54
328.31	56
328.36	54
328.42	52
328.47	53
328.52	53
328.58	52
328.63	52
328.68	51
328.74	54
328.79	55
328.84	54
328.9	51
328.95	55
329	52
329.06	50
329.11	49
329.16	56
329.21	56
329.27	54
329.32	54
329.37	53
329.43	53
329.48	59
329.53	55
329.59	52
329.64	54
329.69	52
329.75	54
329.8	51
329.85	51
329.91	58
329.96	56
330.01	50
330.07	54
330.12	53
330.17	54
330.23	55
330.28	51
330.33	55
330.39	49
330.44	54
330.49	51
330.55	58
330.6	50
330.65	54
330.71	51
330.76	51
330.81	50
330.87	54
330.92	54
330.97	54
331.03	58
331.08	51
331.13	50
331.19	53
331.24	49
331.29	57
331.35	54
331.4	50
331.45	54
331.5	54
331.56	49
331.61	53
331.66	49
331.72	49
331.77	52
331.82	46
331.88	54
331.93	54
331.98	53
332.04	52
332.09	52
332.14	51
332.2	55
332.25	56
332.3	52
332.36	51
332.41	49
332.46	51
332.52	51
332.57	55
332.62	51
332.68	56
332.73	52
332.78	55
332.84	57
332.89	50
332.94	55
333	50
333.05	55
333.1	58
333.16	52
333.21	57
333.26	52
333.32	49
333.37	50
333.42	52
333.47	49
333.53	55
333.58	51
333.63	51
333.69	46
333.74	50
333.79	51
333.85	53
333.9	53
333.95	53
334.01	55
334.06	50
334.11	50
334.17	53
334.22	57
334.27	52
334.33	54
334.38	51
334.43	58
334.49	50
334.54	56
334.59	53
334.65	52
334.7	50
334.75	50
334.81	54
334.86	54
334.91	54
334.97	52
335.02	55
335.07	55
335.12	53
335.18	48
335.23	52
335.28	53
335.34	47
335.39	49
335.44	55
335.5	55
335.55	54
335.6	52
335.66	52
335.71	52
335.76	48
335.82	51
335.87	50
335.92	49
335.98	54
336.03	53
336.08	57
336.14	54
336.19	52
336.24	56
336.3	53
336.35	52
336.4	54
336.46	56
336.51	51
336.56	58
336.61	52
336.67	52
336.72	52
336.77	53
336.83	52
336.88	52
336.93	55
336.99	51
337.04	53
337.09	52
337.15	53
337.2	52
337.25	53
337.31	49
337.36	53
337.41	50
