226;1569;129;0
240;179;131;0
1320;2244;135;0
1441;1406;130;0
1956;1111;132;0
1163;203;135;0
1243;1055;129;0
344;1301;131;0
1650;527;135;0
606;345;127;0
565;1851;131;0
1338;1830;126;0
1828;137;128;0
139;1916;128;0
617;2344;128;0
1530;946;127;0
180;2363;129;0
1846;1620;135;0
2348;2364;129;0
1118;568;135;0
818;1688;135;0
238;955;131;0
1171;1512;127;0
1426;264;129;0
1995;2152;127;0
652;1423;132;0
331;508;126;0
2018;664;131;0
954;2069;134;0
2188;1786;131;0
2219;1407;128;0
745;615;130;0
2238;369;129;0
2340;642;126;0
2264;1038;125;0
824;1081;125;0
1599;2054;135;0
1745;2303;135;0
1924;405;125;0
1777;800;135;0
1070;2335;127;0
909;374;134;0
455;789;125;0
963;1346;126;0
2274;2111;128;0
984;809;132;0
1692;1173;130;0
456;2126;125;0
1405;700;133;0
