555;1746;132;0
2330;1666;127;0
1721;433;131;0
976;1284;130;0
2300;2218;128;0
416;1987;131;0
215;1224;135;0
1384;2145;125;0
1347;1498;130;0
206;276;134;0
990;579;126;0
2277;1180;134;0
1783;1879;128;0
627;933;133;0
1123;1795;132;0
2281;552;134;0
1684;2135;134;0
1454;1094;129;0
219;616;125;0
150;905;125;0
1454;753;132;0
567;2354;135;0
1865;655;127;0
1481;1908;127;0
462;1504;125;0
1957;2210;134;0
1387;306;127;0
2005;345;126;0
1708;1559;135;0
1004;237;130;0
2333;880;128;0
1767;1255;135;0
1669;919;130;0
744;2048;126;0
2112;1856;125;0
1188;1070;131;0
694;623;127;0
1819;175;125;0
885;826;133;0
150;1963;135;0
209;2289;133;0
1933;1001;133;0
2273;130;127;0
2140;1432;132;0
1059;2216;127;0
696;1251;131;0
659;169;126;0
1187;764;131;0
883;1557;133;0
