1449;2369;129;0
1628;1876;125;0
548;2029;125;0
379;646;130;0
1731;1560;134;0
1235;194;131;0
1991;620;129;0
171;967;134;0
1111;1553;130;0
2012;1556;135;0
2156;298;130;0
870;805;129;0
308;1576;135;0
998;409;125;0
1940;2157;133;0
1617;1010;125;0
907;1889;126;0
1439;1612;135;0
713;1347;132;0
663;1786;130;0
1336;1247;131;0
1275;638;130;0
2305;756;125;0
1585;312;130;0
733;2203;126;0
1229;1964;130;0
1112;1062;128;0
1987;1185;131;0
248;1844;128;0
604;1049;134;0
152;282;130;0
742;530;134;0
704;190;131;0
2353;1419;127;0
2354;1895;135;0
262;2187;130;0
411;1296;135;0
1728;613;130;0
2074;1838;130;0
1203;2228;133;0
2219;2333;129;0
2348;1050;128;0
136;1354;128;0
1909;198;134;0
1912;880;125;0
1593;2149;131;0
1599;1328;129;0
1370;938;130;0
501;403;126;0
