446;1783;129;0
1392;2330;133;0
1567;935;128;0
2011;1606;133;0
2298;1795;127;0
438;670;130;0
2341;413;131;0
1020;920;132;0
1897;820;135;0
1770;1790;132;0
2147;2124;131;0
373;1296;134;0
1505;620;130;0
2261;1107;133;0
1574;210;127;0
491;244;127;0
932;1909;125;0
1283;1596;126;0
1051;1391;134;0
1346;2062;131;0
1128;324;129;0
140;1650;129;0
660;1491;129;0
329;2067;129;0
1051;642;130;0
961;2294;131;0
1803;513;125;0
1679;1389;135;0
790;682;134;0
655;2104;128;0
786;325;125;0
1654;2271;131;0
553;1023;132;0
1422;1295;131;0
187;183;126;0
240;1028;132;0
453;2354;125;0
2047;337;127;0
1980;1268;132;0
241;491;126;0
2087;595;126;0
2037;2369;127;0
2336;1464;125;0
2219;818;132;0
1304;1043;131;0
2251;149;129;0
1870;2038;128;0
883;1144;125;0
178;2345;134;0
