1352;274;132;0
1487;2091;135;0
1535;1507;129;0
2372;868;127;0
2039;885;130;0
1160;1620;133;0
241;2303;132;0
891;1385;128;0
1334;1211;127;0
2092;1884;125;0
579;2129;127;0
1257;709;129;0
1134;2154;133;0
2082;227;134;0
481;425;125;0
1808;1889;127;0
458;676;125;0
1647;794;132;0
239;286;131;0
1997;1223;133;0
401;1318;130;0
169;1097;129;0
992;201;135;0
561;1738;127;0
734;1135;131;0
820;685;127;0
1021;978;134;0
193;555;131;0
2300;2271;134;0
1844;514;131;0
1740;1177;128;0
2111;1574;126;0
300;1882;129;0
789;1964;125;0
1660;2353;125;0
742;374;132;0
2277;1337;130;0
1506;1809;132;0
2225;629;125;0
1363;2353;129;0
1705;159;132;0
1585;439;135;0
2338;301;131;0
886;1707;125;0
2366;1889;134;0
1854;1525;133;0
1231;1901;129;0
1103;475;126;0
1908;2186;126;0
