329;907;125;0
1135;1366;132;0
2269;686;127;0
1853;1549;128;0
1291;2229;131;0
468;1350;135;0
1510;1210;132;0
647;2139;129;0
889;1176;135;0
1296;1947;126;0
268;1548;134;0
1132;375;126;0
1997;811;135;0
1690;378;125;0
2002;1162;135;0
232;514;130;0
283;2070;131;0
805;1686;133;0
706;177;128;0
2227;2262;132;0
2020;1962;127;0
1146;1022;125;0
2207;357;131;0
990;2365;131;0
1769;2307;135;0
1360;726;132;0
1213;1643;126;0
232;2332;135;0
1491;1503;127;0
664;549;129;0
959;1981;129;0
1090;741;130;0
1931;238;131;0
702;948;132;0
2326;1313;133;0
2213;1767;133;0
1555;2142;132;0
1696;1758;129;0
539;1714;132;0
1720;831;126;0
162;1231;128;0
210;183;133;0
1867;566;129;0
1447;227;125;0
2134;1500;129;0
474;344;134;0
2230;1006;134;0
1450;482;128;0
2368;2020;129;0
