166;2351;126;0
568;1995;131;0
830;1189;135;0
2170;718;133;0
2044;460;129;0
1271;899;135;0
1928;1924;126;0
141;1333;126;0
1832;287;125;0
1471;1694;126;0
2000;1000;132;0
2166;196;133;0
891;912;126;0
579;1553;130;0
714;218;125;0
1227;1574;129;0
195;131;125;0
1770;2191;135;0
1303;2128;131;0
1765;843;125;0
175;1625;129;0
2352;2140;135;0
560;884;134;0
1647;1109;133;0
929;400;133;0
2274;1137;131;0
188;640;129;0
961;1443;129;0
1477;2343;128;0
992;1735;126;0
496;2331;125;0
2053;2201;134;0
856;2294;129;0
496;1254;132;0
2008;1635;131;0
1408;485;134;0
1248;1842;130;0
1488;216;134;0
1769;1495;130;0
1083;1100;125;0
212;1891;127;0
493;554;130;0
2372;1767;125;0
1408;1369;134;0
1669;1867;127;0
1151;257;130;0
2353;378;126;0
2132;1358;128;0
137;1027;133;0
