1944;762;129;0
397;907;134;0
1911;333;127;0
635;2178;130;0
1230;1107;135;0
1029;328;127;0
2196;949;132;0
413;1832;129;0
1376;797;133;0
1999;2120;127;0
2158;1350;126;0
1435;2309;132;0
865;603;132;0
2365;392;134;0
556;1298;132;0
2337;661;127;0
1808;1499;135;0
371;190;135;0
1660;150;129;0
1494;1601;132;0
1580;447;135;0
1235;2046;133;0
1107;735;125;0
158;1603;126;0
512;421;135;0
1226;1779;128;0
1006;967;126;0
1826;1178;125;0
831;1363;131;0
2334;2099;129;0
1763;2326;131;0
1863;1899;129;0
2265;1748;125;0
2101;145;128;0
1027;2209;125;0
691;1901;127;0
135;382;131;0
1237;1460;134;0
1678;893;134;0
241;1178;134;0
1532;1259;128;0
328;2356;134;0
1601;1909;125;0
709;915;129;0
958;1676;126;0
235;688;134;0
1268;212;127;0
767;315;126;0
607;1637;134;0
