2367;1795;129;0
1558;1853;125;0
228;1565;132;0
698;1493;132;0
1282;1848;127;0
500;378;125;0
669;2082;125;0
977;1575;131;0
1917;1678;129;0
511;1165;126;0
171;1874;127;0
1369;785;134;0
608;786;134;0
1552;516;126;0
1599;1089;132;0
889;374;129;0
274;868;125;0
2235;306;125;0
2296;730;125;0
2006;992;131;0
2267;1544;126;0
1167;1234;126;0
201;1135;129;0
1283;1485;134;0
1976;135;135;0
1131;267;130;0
1062;2217;129;0
159;277;130;0
1132;667;128;0
1652;1559;126;0
1902;2209;131;0
878;992;131;0
1565;190;133;0
2190;2227;132;0
1014;1887;127;0
2162;1304;125;0
2015;602;131;0
1806;375;127;0
406;2321;127;0
180;581;130;0
459;1776;130;0
1392;2224;133;0
1631;2331;128;0
1729;805;125;0
2084;1905;135;0
149;2211;127;0
1867;1405;125;0
701;152;129;0
378;2054;131;0
