215;1426;129;0
1850;1748;125;0
1856;2179;131;0
2364;960;129;0
2219;1791;134;0
187;761;135;0
413;1890;127;0
1942;1388;129;0
830;1944;127;0
604;1461;126;0
875;1169;130;0
2105;993;132;0
906;147;133;0
1074;898;130;0
1371;2183;131;0
1288;1373;126;0
2196;255;128;0
711;960;135;0
1712;864;133;0
1478;1844;135;0
1586;1123;133;0
397;442;132;0
1160;1891;125;0
2263;2074;131;0
203;2193;130;0
2058;606;134;0
592;2194;135;0
1788;249;125;0
1686;1501;134;0
855;2315;127;0
545;669;126;0
1104;495;130;0
883;1683;125;0
334;986;133;0
1568;417;129;0
1176;2356;127;0
991;1418;134;0
2368;1268;127;0
132;173;125;0
595;136;130;0
2104;2337;134;0
1226;134;133;0
173;1745;129;0
1289;1083;125;0
1448;707;126;0
804;457;133;0
2310;521;125;0
530;1204;130;0
2257;1500;125;0
