900;900;900;1
900;2700;900;1
900;4500;900;1
900;6300;900;1
900;8100;900;1
900;9900;900;1
2700;900;900;1
2700;2700;900;1
2700;4500;900;1
2700;6300;900;1
2700;8100;900;1
2700;9900;900;1
4500;900;900;1
4500;2700;900;1
4500;4500;900;1
4500;6300;900;1
4500;8100;900;1
4500;9900;900;1
6300;900;900;1
6300;2700;900;1
6300;4500;900;1
6300;6300;900;1
6300;8100;900;1
6300;9900;900;1
8100;900;900;1
8100;2700;900;1
8100;4500;900;1
8100;6300;900;1
8100;8100;900;1
8100;9900;900;1
9900;900;900;1
9900;2700;900;1
9900;4500;900;1
9900;6300;900;1
9900;8100;900;1
9900;9900;900;1
