400;400;400;1
400;1200;400;1
400;2000;400;1
400;2800;400;1
400;3600;400;1
400;4400;400;1
1200;400;400;1
1200;1200;400;1
1200;2000;400;1
1200;2800;400;1
1200;3600;400;1
1200;4400;400;1
2000;400;400;1
2000;1200;400;1
2000;2000;400;1
2000;2800;400;1
2000;3600;400;1
2000;4400;400;1
2800;400;400;1
2800;1200;400;1
2800;2000;400;1
2800;2800;400;1
2800;3600;400;1
2800;4400;400;1
3600;400;400;1
3600;1200;400;1
3600;2000;400;1
3600;2800;400;1
3600;3600;400;1
3600;4400;400;1
4400;400;400;1
4400;1200;400;1
4400;2000;400;1
4400;2800;400;1
4400;3600;400;1
4400;4400;400;1
