700;700;700;1
700;2100;700;1
700;3500;700;1
700;4900;700;1
700;6300;700;1
700;7700;700;1
2100;700;700;1
2100;2100;700;1
2100;3500;700;1
2100;4900;700;1
2100;6300;700;1
2100;7700;700;1
3500;700;700;1
3500;2100;700;1
3500;3500;700;1
3500;4900;700;1
3500;6300;700;1
3500;7700;700;1
4900;700;700;1
4900;2100;700;1
4900;3500;700;1
4900;4900;700;1
4900;6300;700;1
4900;7700;700;1
6300;700;700;1
6300;2100;700;1
6300;3500;700;1
6300;4900;700;1
6300;6300;700;1
6300;7700;700;1
7700;700;700;1
7700;2100;700;1
7700;3500;700;1
7700;4900;700;1
7700;6300;700;1
7700;7700;700;1
