1000;1000;1000;1
1000;3000;1000;1
1000;5000;1000;1
1000;7000;1000;1
1000;9000;1000;1
1000;11000;1000;1
3000;1000;1000;1
3000;3000;1000;1
3000;5000;1000;1
3000;7000;1000;1
3000;9000;1000;1
3000;11000;1000;1
5000;1000;1000;1
5000;3000;1000;1
5000;5000;1000;1
5000;7000;1000;1
5000;9000;1000;1
5000;11000;1000;1
7000;1000;1000;1
7000;3000;1000;1
7000;5000;1000;1
7000;7000;1000;1
7000;9000;1000;1
7000;11000;1000;1
9000;1000;1000;1
9000;3000;1000;1
9000;5000;1000;1
9000;7000;1000;1
9000;9000;1000;1
9000;11000;1000;1
11000;1000;1000;1
11000;3000;1000;1
11000;5000;1000;1
11000;7000;1000;1
11000;9000;1000;1
11000;11000;1000;1
