800;800;800;1
800;2400;800;1
800;4000;800;1
800;5600;800;1
800;7200;800;1
800;8800;800;1
2400;800;800;1
2400;2400;800;1
2400;4000;800;1
2400;5600;800;1
2400;7200;800;1
2400;8800;800;1
4000;800;800;1
4000;2400;800;1
4000;4000;800;1
4000;5600;800;1
4000;7200;800;1
4000;8800;800;1
5600;800;800;1
5600;2400;800;1
5600;4000;800;1
5600;5600;800;1
5600;7200;800;1
5600;8800;800;1
7200;800;800;1
7200;2400;800;1
7200;4000;800;1
7200;5600;800;1
7200;7200;800;1
7200;8800;800;1
8800;800;800;1
8800;2400;800;1
8800;4000;800;1
8800;5600;800;1
8800;7200;800;1
8800;8800;800;1
