135;135;135;1
135;405;135;1
135;675;135;1
135;945;135;1
135;1215;135;1
135;1485;135;1
405;135;135;1
405;405;135;1
405;675;135;1
405;945;135;1
405;1215;135;1
405;1485;135;1
675;135;135;1
675;405;135;1
675;675;135;1
675;945;135;1
675;1215;135;1
675;1485;135;1
945;135;135;1
945;405;135;1
945;675;135;1
945;945;135;1
945;1215;135;1
945;1485;135;1
1215;135;135;1
1215;405;135;1
1215;675;135;1
1215;945;135;1
1215;1215;135;1
1215;1485;135;1
1485;135;135;1
1485;405;135;1
1485;675;135;1
1485;945;135;1
1485;1215;135;1
1485;1485;135;1
