110;110;110;1
110;330;110;1
110;550;110;1
110;770;110;1
110;990;110;1
110;1210;110;1
330;110;110;1
330;330;110;1
330;550;110;1
330;770;110;1
330;990;110;1
330;1210;110;1
550;110;110;1
550;330;110;1
550;550;110;1
550;770;110;1
550;990;110;1
550;1210;110;1
770;110;110;1
770;330;110;1
770;550;110;1
770;770;110;1
770;990;110;1
770;1210;110;1
990;110;110;1
990;330;110;1
990;550;110;1
990;770;110;1
990;990;110;1
990;1210;110;1
1210;110;110;1
1210;330;110;1
1210;550;110;1
1210;770;110;1
1210;990;110;1
1210;1210;110;1
