150;150;150;1
150;450;150;1
150;750;150;1
150;1050;150;1
150;1350;150;1
150;1650;150;1
450;150;150;1
450;450;150;1
450;750;150;1
450;1050;150;1
450;1350;150;1
450;1650;150;1
750;150;150;1
750;450;150;1
750;750;150;1
750;1050;150;1
750;1350;150;1
750;1650;150;1
1050;150;150;1
1050;450;150;1
1050;750;150;1
1050;1050;150;1
1050;1350;150;1
1050;1650;150;1
1350;150;150;1
1350;450;150;1
1350;750;150;1
1350;1050;150;1
1350;1350;150;1
1350;1650;150;1
1650;150;150;1
1650;450;150;1
1650;750;150;1
1650;1050;150;1
1650;1350;150;1
1650;1650;150;1
