130;130;130;1
130;390;130;1
130;650;130;1
130;910;130;1
130;1170;130;1
130;1430;130;1
390;130;130;1
390;390;130;1
390;650;130;1
390;910;130;1
390;1170;130;1
390;1430;130;1
650;130;130;1
650;390;130;1
650;650;130;1
650;910;130;1
650;1170;130;1
650;1430;130;1
910;130;130;1
910;390;130;1
910;650;130;1
910;910;130;1
910;1170;130;1
910;1430;130;1
1170;130;130;1
1170;390;130;1
1170;650;130;1
1170;910;130;1
1170;1170;130;1
1170;1430;130;1
1430;130;130;1
1430;390;130;1
1430;650;130;1
1430;910;130;1
1430;1170;130;1
1430;1430;130;1
