100;100;100;1
100;300;100;1
100;500;100;1
100;700;100;1
100;900;100;1
100;1100;100;1
300;100;100;1
300;300;100;1
300;500;100;1
300;700;100;1
300;900;100;1
300;1100;100;1
500;100;100;1
500;300;100;1
500;500;100;1
500;700;100;1
500;900;100;1
500;1100;100;1
700;100;100;1
700;300;100;1
700;500;100;1
700;700;100;1
700;900;100;1
700;1100;100;1
900;100;100;1
900;300;100;1
900;500;100;1
900;700;100;1
900;900;100;1
900;1100;100;1
1100;100;100;1
1100;300;100;1
1100;500;100;1
1100;700;100;1
1100;900;100;1
1100;1100;100;1
