231;1896;128;0
285;321;125;0
234;1345;130;0
488;1812;127;0
1822;1272;132;0
824;2243;125;0
902;145;134;0
507;1131;135;0
687;1576;133;0
1946;548;130;0
1046;1933;132;0
1812;190;133;0
966;1407;133;0
1842;2272;128;0
923;894;131;0
1929;1550;133;0
1257;1575;130;0
1303;1226;130;0
192;2262;131;0
633;513;132;0
630;196;127;0
475;750;125;0
1386;430;126;0
1662;970;133;0
2294;1584;128;0
1625;1797;131;0
1508;1462;126;0
932;559;132;0
2287;216;134;0
1303;2154;125;0
2271;1183;130;0
1270;853;129;0
143;751;129;0
2120;877;135;0
745;1955;132;0
1925;1920;134;0
1199;167;126;0
1528;198;130;0
2157;2249;130;0
2230;597;129;0
516;2355;126;0
2289;1925;135;0
264;1002;130;0
1694;447;128;0
1534;697;129;0
1298;1839;133;0
1570;2176;126;0
812;1161;132;0
417;2093;127;0
