1410;775;130;0
439;871;133;0
1715;818;127;0
285;2088;131;0
1219;1021;134;0
1706;1355;131;0
1149;2243;133;0
870;2356;135;0
1587;1603;133;0
697;1117;128;0
2020;509;127;0
256;1237;130;0
446;1886;127;0
1237;470;135;0
885;1301;135;0
2274;1865;125;0
1455;2364;129;0
808;1716;129;0
1566;1991;134;0
1611;304;128;0
1222;1750;126;0
2287;691;135;0
2304;1107;133;0
305;305;129;0
1859;190;134;0
2122;1657;131;0
2130;2144;131;0
375;1633;128;0
499;2315;131;0
175;745;128;0
2033;994;125;0
1565;1104;128;0
818;605;131;0
2283;140;131;0
1792;2143;132;0
180;2347;132;0
938;304;134;0
1139;1465;126;0
970;818;129;0
912;2015;127;0
2321;1405;130;0
1634;564;127;0
1888;1896;131;0
1999;1387;135;0
649;362;129;0
443;570;132;0
1211;183;127;0
516;1335;127;0
1314;1268;130;0
