1679;2311;132;0
370;1907;133;0
729;1405;132;0
469;1638;132;0
1936;800;135;0
447;822;132;0
610;517;135;0
2179;1134;131;0
1847;1288;126;0
1703;267;128;0
141;1044;129;0
833;2111;132;0
790;172;126;0
1398;1850;127;0
1708;617;133;0
2323;387;125;0
1470;1182;135;0
2088;2227;132;0
148;376;133;0
870;445;131;0
1354;619;126;0
831;800;131;0
2264;802;134;0
619;2337;127;0
545;1094;127;0
202;1568;135;0
1096;1184;128;0
1350;310;130;0
1205;2139;129;0
2118;1409;132;0
1963;388;134;0
233;650;134;0
1696;1733;133;0
1160;1461;128;0
1954;1908;128;0
1161;910;135;0
1622;1410;129;0
1572;873;127;0
333;2218;127;0
1621;1988;129;0
2361;1940;132;0
439;203;128;0
798;1132;125;0
2353;1565;126;0
1094;183;135;0
1013;2363;135;0
2017;134;125;0
1133;1836;133;0
693;1777;127;0
