378;2181;127;0
2230;1865;133;0
2065;194;135;0
1756;1049;130;0
175;1913;127;0
378;1685;128;0
2132;919;132;0
1786;2168;126;0
1556;530;130;0
756;437;127;0
1257;2104;131;0
1604;1297;127;0
1058;755;129;0
313;932;128;0
265;338;133;0
1401;944;127;0
1981;1697;132;0
1902;431;135;0
1442;1781;130;0
2179;478;132;0
760;931;135;0
953;1383;133;0
2370;2290;126;0
1068;2317;126;0
2368;1112;125;0
1307;1191;134;0
529;1305;135;0
2039;2088;133;0
1757;189;129;0
503;134;132;0
1128;1778;130;0
1149;181;135;0
614;2028;130;0
2253;1522;131;0
892;1965;134;0
1940;1433;126;0
743;1703;128;0
1037;1030;125;0
158;1315;131;0
1703;1619;135;0
1062;489;127;0
2096;1226;128;0
796;2294;125;0
1528;2128;131;0
1927;755;126;0
2005;2345;126;0
2363;261;132;0
2359;775;135;0
624;692;132;0
