730;2109;127;0
1398;2268;126;0
197;1857;135;0
1941;1675;126;0
195;153;125;0
1314;383;128;0
589;1766;133;0
2149;1026;130;0
2246;1960;132;0
675;1350;135;0
1253;1156;133;0
1159;174;131;0
964;1190;135;0
1908;1403;126;0
1803;273;132;0
1383;666;125;0
1124;1949;129;0
2115;534;127;0
890;587;132;0
1234;1618;134;0
1479;1386;130;0
1855;992;128;0
1581;2011;135;0
2341;713;127;0
421;611;127;0
2170;2362;132;0
170;832;128;0
652;893;131;0
1655;1588;128;0
797;1592;129;0
160;2279;125;0
1449;961;126;0
2323;1601;132;0
2255;174;135;0
1066;896;131;0
309;1054;128;0
225;1574;126;0
456;297;125;0
472;2254;132;0
992;2210;129;0
152;556;134;0
1767;591;132;0
1779;2264;134;0
1692;1204;134;0
2371;1281;127;0
897;272;134;0
152;1307;125;0
1480;154;133;0
2005;780;126;0
