875;1094;125;0
1625;1122;128;0
2326;1204;135;0
849;1541;135;0
2286;309;135;0
1857;141;129;0
2257;846;127;0
1873;885;132;0
1248;1687;126;0
2249;1925;127;0
2021;1588;126;0
1737;584;129;0
1178;541;132;0
761;198;135;0
862;2209;134;0
1394;1932;126;0
740;605;127;0
1640;1597;134;0
435;179;125;0
1381;800;125;0
870;1921;132;0
1804;2135;126;0
1242;2224;125;0
1102;844;130;0
2338;1582;126;0
348;2307;129;0
1957;399;131;0
610;850;134;0
627;1248;128;0
301;1820;127;0
1637;2360;129;0
587;2140;126;0
499;1625;127;0
1614;274;128;0
1915;1226;130;0
1331;1063;125;0
350;668;125;0
205;978;131;0
2010;2360;134;0
206;1528;135;0
1084;1280;127;0
197;333;131;0
2141;594;127;0
1290;174;135;0
558;425;126;0
615;1870;127;0
1386;1317;125;0
161;1255;128;0
1801;1805;126;0
