794;826;125;0
2135;614;127;0
2321;2266;134;0
1679;523;125;0
634;2280;126;0
542;2000;134;0
1538;300;132;0
425;554;127;0
967;1949;132;0
2059;1189;134;0
914;268;131;0
2246;875;133;0
188;224;126;0
2251;201;127;0
335;1559;125;0
1830;2171;127;0
2210;1818;128;0
1198;1701;134;0
1712;1240;129;0
581;1234;129;0
2370;1412;130;0
1067;570;127;0
685;1515;128;0
1515;1500;125;0
1390;1256;135;0
1248;174;126;0
1838;1895;131;0
1284;2259;127;0
476;857;135;0
1071;1306;126;0
1099;963;128;0
1520;810;130;0
208;1058;126;0
200;2204;134;0
2105;1521;132;0
1318;1943;126;0
687;586;125;0
536;154;128;0
810;1111;129;0
1829;853;131;0
1570;2228;127;0
187;731;135;0
1861;288;125;0
2363;474;125;0
1339;581;129;0
192;1915;127;0
1573;1793;126;0
734;1781;133;0
2044;2337;125;0
