115;115;115;3
115;345;115;3
115;575;115;3
115;805;115;3
115;1035;115;3
115;1265;115;3
115;1495;115;3
345;115;115;3
345;345;115;3
345;575;115;3
345;805;115;3
345;1035;115;3
345;1265;115;3
345;1495;115;3
575;115;115;3
575;345;115;3
575;575;115;3
575;805;115;3
575;1035;115;3
575;1265;115;3
575;1495;115;3
805;115;115;3
805;345;115;3
805;575;115;3
805;805;115;3
805;1035;115;3
805;1265;115;3
805;1495;115;3
1035;115;115;3
1035;345;115;3
1035;575;115;3
1035;805;115;3
1035;1035;115;3
1035;1265;115;3
1035;1495;115;3
1265;115;115;3
1265;345;115;3
1265;575;115;3
1265;805;115;3
1265;1035;115;3
1265;1265;115;3
1265;1495;115;3
1495;115;115;3
1495;345;115;3
1495;575;115;3
1495;805;115;3
1495;1035;115;3
1495;1265;115;3
1495;1495;115;3
