300.03	49
300.09	50
300.14	55
300.19	55
300.25	53
300.3	52
300.35	55
300.41	53
300.46	51
300.51	50
300.57	57
300.62	54
300.67	53
300.73	51
300.78	55
300.83	57
300.89	51
300.94	54
300.99	55
301.05	56
301.1	49
301.15	50
301.21	53
301.26	51
301.31	51
301.37	51
301.42	56
301.47	51
301.53	50
301.58	50
301.64	53
301.69	54
301.74	47
301.8	57
301.85	55
301.9	56
301.96	52
302.01	50
302.06	53
302.12	54
302.17	53
302.22	52
302.28	49
302.33	50
302.38	50
302.44	55
302.49	55
302.54	48
302.6	51
302.65	51
302.7	52
302.76	52
302.81	55
302.86	50
302.92	54
302.97	54
303.02	55
303.08	52
303.13	53
303.18	51
303.24	50
303.29	55
303.34	55
303.4	52
303.45	55
303.5	49
303.56	49
303.61	54
303.66	46
303.72	51
303.77	50
303.83	52
303.88	49
303.93	47
303.99	52
304.04	52
304.09	57
304.15	50
304.2	51
304.25	55
304.31	55
304.36	53
304.41	53
304.47	52
304.52	56
304.57	54
304.63	54
304.68	52
304.73	52
304.79	55
304.84	50
304.89	51
304.95	51
305	51
305.05	51
305.11	52
305.16	52
305.21	54
305.27	52
305.32	52
305.37	48
305.43	53
305.48	53
305.53	52
305.59	54
305.64	52
305.69	53
305.75	53
305.8	51
305.85	55
305.91	52
305.96	53
306.01	52
306.07	53
306.12	55
306.17	51
306.23	55
306.28	51
306.34	51
306.39	49
306.44	50
306.5	53
306.55	51
306.6	49
306.66	51
306.71	53
306.76	49
306.82	53
306.87	52
306.92	56
306.98	58
307.03	51
307.08	58
307.14	53
307.19	52
307.24	52
307.3	54
307.35	50
307.4	51
307.46	51
307.51	56
307.56	49
307.62	48
307.67	53
307.72	52
307.78	58
307.83	51
307.88	53
307.94	53
307.99	50
308.04	58
308.1	49
308.15	50
308.2	55
308.26	52
308.31	51
308.36	48
308.42	48
308.47	54
308.52	56
308.58	53
308.63	53
308.68	53
308.74	53
308.79	49
308.84	50
308.9	48
308.95	51
309	53
309.06	51
309.11	49
309.16	53
309.22	55
309.27	50
309.32	50
309.38	55
309.43	52
309.49	53
309.54	52
309.59	54
309.65	49
309.7	53
309.75	50
309.81	51
309.86	51
309.91	53
309.97	55
310.02	48
310.07	51
310.13	47
310.18	49
310.23	53
310.29	46
310.34	53
310.39	51
310.45	53
310.5	51
310.55	49
310.61	52
310.66	52
310.71	57
310.77	53
310.82	53
310.87	54
310.93	54
310.98	54
311.03	47
311.09	52
311.14	52
311.19	55
311.25	57
311.3	57
311.35	54
311.41	55
311.46	51
311.51	50
311.57	55
311.62	50
311.67	54
311.73	47
311.78	50
311.83	52
311.89	51
311.94	51
311.99	50
312.05	53
312.1	52
312.15	49
312.21	55
312.26	54
312.31	55
312.37	49
312.42	52
312.47	53
312.53	54
312.58	53
312.63	52
312.69	50
312.74	57
312.79	47
312.85	50
312.9	50
312.95	55
313.01	54
313.06	51
313.11	54
313.17	51
313.22	47
313.27	51
313.33	54
313.38	50
313.43	53
313.49	50
313.54	49
313.59	51
313.65	50
313.7	52
313.75	52
313.81	50
313.86	52
313.91	50
313.97	55
314.02	52
314.07	56
314.13	48
314.18	51
314.23	51
314.29	49
314.34	53
314.39	52
314.45	54
314.5	52
314.56	52
314.61	51
314.66	53
314.72	49
314.77	52
314.82	54
314.88	49
314.93	51
314.98	53
315.04	53
315.09	48
315.14	52
315.2	52
315.25	47
315.3	51
315.36	54
315.41	50
315.46	51
315.52	56
315.57	50
315.62	53
315.68	49
315.73	51
315.78	58
315.84	52
315.89	55
315.94	55
316	51
316.05	49
316.1	52
316.16	56
316.21	51
316.26	49
316.32	59
316.37	54
316.42	48
316.48	57
316.53	52
316.58	55
316.64	55
316.69	50
316.74	52
316.8	49
316.85	55
316.9	54
316.96	53
317.01	53
317.06	52
