300.03	57
300.09	54
300.14	55
300.19	50
300.25	49
300.3	51
300.35	48
300.41	49
300.46	56
300.51	47
300.57	51
300.62	50
300.67	46
300.73	49
300.78	49
300.83	47
300.89	55
300.94	53
300.99	50
301.05	53
301.1	51
301.15	50
301.21	53
301.26	49
301.31	51
301.37	46
301.42	51
301.47	50
301.53	48
301.58	55
301.64	52
301.69	48
301.74	54
301.8	53
301.85	46
301.9	49
301.96	51
302.01	50
302.06	53
302.12	51
302.17	49
302.22	48
302.28	52
302.33	47
302.38	50
302.44	51
302.49	49
302.54	49
302.6	47
302.65	50
302.7	50
302.76	50
302.81	46
302.86	47
302.92	52
302.97	43
303.02	47
303.08	52
303.13	46
303.18	50
303.24	50
303.29	48
303.34	50
303.4	48
303.45	48
303.5	46
303.56	49
303.61	51
303.66	49
303.72	46
303.77	51
303.83	50
303.88	49
303.93	48
303.99	47
304.04	54
304.09	48
304.15	52
304.2	48
304.25	46
304.31	55
304.36	53
304.41	50
304.47	47
304.52	46
304.57	47
304.63	55
304.68	56
304.73	50
304.79	53
304.84	49
304.89	48
304.95	51
305	53
305.05	46
305.11	52
305.16	49
305.21	48
305.27	52
305.32	47
305.37	51
305.43	51
305.48	42
305.53	51
305.59	47
305.64	47
305.69	50
305.75	50
305.8	49
305.85	51
305.91	48
305.96	51
306.01	48
306.07	45
306.12	49
306.17	55
306.23	45
306.28	48
306.34	46
306.39	46
306.44	52
306.5	50
306.55	49
306.6	47
306.66	49
306.71	50
306.76	50
306.82	51
306.87	49
306.92	47
306.98	47
307.03	43
307.08	46
307.14	48
307.19	50
307.24	49
307.3	48
307.35	53
307.4	50
307.46	49
307.51	48
307.56	48
307.62	51
307.67	49
307.72	49
307.78	52
307.83	50
307.88	45
307.94	48
307.99	51
308.04	45
308.1	47
308.15	47
308.2	47
308.26	53
308.31	49
308.36	53
308.42	50
308.47	46
308.52	52
308.58	48
308.63	53
308.68	52
308.74	52
308.79	47
308.84	52
308.9	47
308.95	49
309	50
309.06	51
309.11	46
309.16	51
309.22	51
309.27	51
309.32	47
309.38	49
309.43	49
309.49	50
309.54	49
309.59	50
309.65	48
309.7	48
309.75	46
309.81	49
309.86	51
309.91	49
309.97	41
310.02	47
310.07	47
310.13	48
310.18	46
310.23	50
310.29	53
310.34	52
310.39	52
310.45	49
310.5	47
310.55	52
310.61	48
310.66	49
310.71	52
310.77	47
310.82	47
310.87	54
310.93	45
310.98	52
311.03	49
311.09	52
311.14	49
311.19	48
311.25	50
311.3	52
311.35	51
311.41	50
311.46	49
311.51	53
311.57	49
311.62	46
311.67	48
311.73	47
311.78	46
311.83	50
311.89	48
311.94	49
311.99	49
312.05	48
312.1	44
312.15	48
312.21	51
312.26	53
312.31	50
312.37	52
312.42	49
312.47	52
312.53	46
312.58	51
312.63	52
312.69	51
312.74	49
312.79	44
312.85	48
312.9	50
312.95	52
313.01	45
313.06	51
313.11	47
313.17	52
313.22	48
313.27	51
313.33	49
313.38	53
313.43	52
313.49	50
313.54	48
313.59	47
313.65	51
313.7	47
313.75	54
313.81	51
313.86	50
313.91	48
313.97	46
314.02	50
314.07	48
314.13	56
314.18	48
314.23	53
314.29	56
314.34	51
314.39	54
314.45	53
314.5	49
314.56	50
314.61	53
314.66	53
314.72	47
314.77	53
314.82	48
314.88	46
314.93	55
314.98	48
315.04	47
315.09	50
315.14	51
315.2	54
315.25	52
315.3	53
315.36	52
315.41	50
315.46	51
315.52	48
315.57	48
315.62	56
315.68	46
315.73	56
315.78	49
315.84	53
315.89	49
315.94	53
316	51
316.05	48
316.1	50
316.16	51
316.21	49
316.26	47
316.32	52
316.37	49
316.42	51
316.48	47
316.53	47
316.58	51
316.64	53
316.69	53
316.74	51
316.8	56
316.85	52
316.9	55
316.96	48
317.01	50
317.06	51
317.12	51
317.17	53
317.22	51
317.28	50
317.33	55
317.38	52
317.44	52
317.49	52
317.54	52
317.6	51
317.65	52
317.7	51
317.76	48
317.81	49
317.86	51
317.92	46
317.97	52
318.02	48
318.08	52
318.13	53
318.18	53
318.24	50
318.29	49
318.34	49
318.4	51
318.45	49
318.5	51
318.56	52
318.61	49
318.66	52
318.72	53
318.77	56
318.82	48
318.88	51
318.93	52
318.98	51
319.04	52
319.09	51
319.14	51
319.2	53
319.25	46
319.3	49
319.36	50
319.41	49
319.46	49
319.52	46
319.57	51
319.62	49
319.68	52
319.73	53
319.78	48
319.84	53
319.89	48
319.94	48
320	50
320.05	54
320.1	50
320.16	48
320.21	48
320.26	49
320.32	48
320.37	51
320.42	49
320.48	49
320.53	55
320.58	47
320.64	46
320.69	52
320.74	51
320.8	53
320.85	45
320.9	49
320.96	53
321.01	51
321.06	51
321.12	50
321.17	50
321.22	51
321.28	47
321.33	52
321.38	51
321.43	50
321.49	53
321.54	48
321.59	51
321.65	52
321.7	49
321.75	50
321.81	49
321.86	49
321.91	46
321.97	49
322.02	47
322.07	49
322.13	49
322.18	47
322.23	53
322.29	50
322.34	54
322.39	46
322.45	51
322.5	50
322.55	47
322.61	49
322.66	55
322.71	48
322.77	50
322.82	46
322.87	52
322.93	50
322.98	49
323.03	55
323.09	51
323.14	53
323.19	52
323.25	51
323.3	49
323.35	46
323.41	50
323.46	53
323.51	48
323.57	47
323.62	49
323.67	48
323.73	54
323.78	54
323.83	50
323.89	52
323.94	54
323.99	50
324.05	54
324.1	46
324.15	53
324.21	53
324.26	49
324.31	48
324.37	47
324.42	53
324.47	53
324.53	47
324.58	51
324.63	49
324.69	48
324.74	51
324.79	52
324.85	51
324.9	51
324.95	53
325.01	50
325.06	46
325.11	52
325.17	52
325.22	55
325.27	49
325.33	50
325.38	53
325.43	53
325.49	45
325.54	54
325.59	49
325.65	51
325.7	54
325.75	48
325.81	49
325.86	51
325.91	53
325.97	49
326.02	55
326.07	53
326.13	52
326.18	46
326.23	49
326.28	50
326.34	50
326.39	45
326.44	51
326.5	47
326.55	48
326.6	52
326.66	51
326.71	49
326.76	52
326.82	52
326.87	50
326.92	51
326.98	50
327.03	50
327.08	48
327.14	51
327.19	48
327.24	45
327.3	48
327.35	50
327.4	47
327.46	43
327.51	49
327.56	50
327.62	45
327.67	50
327.72	52
327.78	46
327.83	48
327.88	55
327.94	52
327.99	52
328.04	51
328.1	50
328.15	50
328.2	50
328.26	47
328.31	52
328.36	49
328.42	52
328.47	54
328.52	46
328.58	50
328.63	52
328.68	50
328.74	51
328.79	52
328.84	46
328.9	51
328.95	46
329	50
329.06	53
329.11	47
329.16	49
329.21	47
329.27	53
329.32	49
329.37	50
329.43	48
329.48	51
329.53	51
329.59	51
329.64	50
329.69	49
329.75	49
329.8	46
329.85	49
329.91	50
329.96	52
330.01	48
330.07	49
330.12	49
330.17	49
330.23	52
330.28	50
330.33	52
330.39	48
330.44	53
330.49	50
330.55	49
330.6	52
330.65	48
330.71	51
330.76	51
330.81	47
330.87	49
330.92	55
330.97	43
331.03	48
331.08	51
331.13	49
331.19	48
331.24	47
331.29	51
331.35	50
331.4	52
331.45	50
331.5	50
331.56	53
331.61	45
331.66	50
331.72	49
331.77	50
331.82	52
331.88	48
331.93	52
331.98	53
332.04	48
332.09	50
332.14	54
332.2	52
332.25	52
332.3	47
332.36	51
332.41	53
332.46	51
332.52	50
332.57	50
332.62	54
332.68	52
332.73	51
332.78	47
332.84	53
332.89	51
332.94	46
333	50
333.05	49
333.1	49
333.16	54
333.21	49
333.26	47
333.32	51
333.37	52
333.42	50
333.47	48
333.53	49
333.58	48
333.63	50
333.69	52
333.74	46
333.79	49
333.85	48
333.9	48
333.95	53
334.01	45
334.06	54
334.11	50
334.17	55
334.22	51
334.27	50
334.33	45
334.38	48
334.43	51
334.49	51
334.54	51
334.59	51
334.65	52
334.7	48
334.75	49
334.81	47
334.86	47
334.91	48
334.97	47
335.02	50
335.07	50
335.12	51
335.18	48
335.23	47
335.28	56
335.34	50
335.39	55
335.44	51
335.5	48
335.55	49
335.6	49
335.66	50
335.71	43
335.76	56
335.82	52
335.87	52
335.92	51
335.98	47
336.03	48
336.08	52
336.14	49
336.19	49
336.24	45
336.3	50
336.35	50
336.4	52
336.46	46
336.51	54
336.56	52
336.61	47
336.67	50
336.72	54
336.77	48
336.83	49
336.88	50
336.93	51
336.99	55
337.04	50
337.09	49
337.15	49
337.2	47
337.25	50
337.31	52
337.36	50
337.41	52
337.47	48
337.52	52
337.57	48
337.63	47
337.68	47
337.73	53
337.79	46
337.84	49
337.89	55
337.95	51
338	51
338.05	46
338.1	51
338.16	50
338.21	48
338.26	48
338.32	45
338.37	59
338.42	48
338.48	47
338.53	51
338.58	49
338.64	49
338.69	48
338.74	45
338.8	51
338.85	46
338.9	52
338.96	49
339.01	43
339.06	52
339.12	46
339.17	52
339.22	50
339.28	47
339.33	48
339.38	49
339.43	52
339.49	51
339.54	46
339.59	54
339.65	48
339.7	50
339.75	51
339.81	48
339.86	44
339.91	50
339.97	48
340.02	47
340.07	48
340.13	49
340.18	53
340.23	46
340.29	47
340.34	46
340.39	51
340.45	50
340.5	46
340.55	51
340.6	53
340.66	50
340.71	51
340.76	46
340.82	59
340.87	51
340.92	51
340.98	44
341.03	50
341.08	47
341.14	49
341.19	52
341.24	47
341.3	47
341.35	47
341.4	48
341.46	47
341.51	48
341.56	51
341.62	52
341.67	52
341.72	50
341.77	50
341.83	55
341.88	48
341.93	53
341.99	49
342.04	51
342.09	49
342.15	50
342.2	49
342.25	50
342.31	45
342.36	52
342.41	50
342.47	49
342.52	49
342.57	50
342.63	49
342.68	53
342.73	50
342.79	48
342.84	54
342.89	48
342.94	48
343	55
343.05	52
343.1	50
343.16	48
343.21	46
343.26	51
343.32	50
343.37	53
343.42	49
343.48	48
343.53	48
343.58	49
343.64	50
343.69	52
343.74	52
343.8	49
343.85	49
343.9	50
343.95	53
344.01	48
344.06	43
344.11	47
344.17	53
344.22	52
344.27	53
344.33	52
344.38	49
344.43	50
344.49	50
344.54	48
344.59	52
344.65	52
344.7	49
344.75	51
344.81	53
344.86	47
344.91	53
344.96	50
345.02	51
345.07	53
345.12	47
345.18	55
345.23	48
345.28	50
345.34	49
345.39	53
345.44	45
345.5	51
345.55	50
345.6	51
345.66	49
345.71	54
345.76	47
345.81	48
345.87	50
345.92	48
345.97	47
346.03	48
346.08	49
346.13	51
346.19	48
346.24	52
346.29	55
346.35	49
346.4	48
346.45	47
346.51	45
346.56	51
346.61	47
346.67	48
346.72	51
346.77	50
346.82	55
346.88	51
346.93	48
346.98	54
347.04	51
347.09	49
347.14	50
347.2	49
347.25	54
347.3	47
347.36	51
347.41	51
347.46	50
347.52	49
347.57	51.008
347.62	48.057
347.67	50.046
347.73	47.088
347.78	52.033
347.83	50.205
347.89	49.22
347.94	49.197
347.99	47.288
348.05	51
348.1	49.336
348.15	52.072
348.21	50.199
348.26	49.524
348.31	51.086
348.37	50.7
348.42	50.689
348.47	50.149
348.52	48.484
348.58	48.838
348.63	45.482
348.68	51.006
348.74	51.912
348.79	51.637
348.84	50.531
348.9	46.468
348.95	48.616
349	50.21
349.06	53.344
349.11	49.567
349.16	52.84
349.22	47.475
349.27	48.136
349.32	48.114
349.37	47.18
349.43	49.8
349.48	49.851
349.53	50.421
349.59	53.275
349.64	48.345
349.69	50.476
349.75	48.977
349.8	45.651
349.85	48.968
349.91	51.676
349.96	49.427
350.01	48.815
350.07	45.741
350.12	51.728
350.17	48.542
350.22	51.562
350.28	50.348
350.33	49.234
350.38	50.892
350.44	48.826
350.49	48.929
350.54	50.712
350.6	52.317
350.65	48.846
350.7	49.825
350.76	51.737
350.81	48.656
350.86	48.912
350.91	49.956
350.97	50.839
351.02	47.386
351.07	48.717
351.13	47.701
351.18	49.167
351.23	49.005
