300.03	50
300.09	52
300.14	53
300.19	59
300.25	54
300.3	49
300.35	47
300.41	47
300.46	50
300.51	49
300.57	49
300.62	51
300.67	53
300.73	51
300.78	51
300.83	49
300.89	49
300.94	53
300.99	52
301.05	52
301.1	52
301.15	51
301.21	52
301.26	56
301.31	50
301.37	51
301.42	52
301.47	52
301.53	55
301.58	53
301.64	49
301.69	52
301.74	53
301.8	50
301.85	52
301.9	49
301.96	51
302.01	57
302.06	54
302.12	52
302.17	51
302.22	55
302.28	54
302.33	55
302.38	57
302.44	57
302.49	50
302.54	46
302.6	53
302.65	52
302.7	48
302.76	50
302.81	50
302.86	56
302.92	50
302.97	57
303.02	52
303.08	54
303.13	50
303.18	55
303.24	49
303.29	50
303.34	52
303.4	48
303.45	51
303.5	54
303.56	54
303.61	54
303.66	53
303.72	55
303.77	51
303.83	48
303.88	51
303.93	48
303.99	52
304.04	50
304.09	53
304.15	56
304.2	52
304.25	47
304.31	54
304.36	52
304.41	53
304.47	50
304.52	49
304.57	50
304.63	52
304.68	55
304.73	52
304.79	55
304.84	46
304.89	53
304.95	52
305	50
305.05	51
305.11	53
305.16	46
305.21	51
305.27	51
305.32	54
305.37	51
305.43	53
305.48	50
305.53	49
305.59	51
305.64	55
305.69	51
305.75	52
305.8	52
305.85	47
305.91	53
305.96	50
306.01	49
306.07	51
306.12	51
306.17	52
306.23	53
306.28	49
306.34	53
306.39	59
306.44	51
306.5	51
306.55	51
306.6	52
306.66	50
306.71	51
306.76	54
306.82	53
306.87	51
306.92	51
306.98	52
307.03	52
307.08	49
307.14	51
307.19	55
307.24	50
307.3	55
307.35	57
307.4	52
307.46	53
307.51	56
307.56	50
307.62	51
307.67	49
307.72	52
307.78	48
307.83	61
307.88	48
307.94	54
307.99	51
308.04	53
308.1	50
308.15	50
308.2	50
308.26	52
308.31	50
308.36	50
308.42	54
308.47	52
308.52	55
308.58	53
308.63	50
308.68	51
308.74	53
308.79	50
308.84	50
308.9	51
308.95	51
309	53
309.06	49
309.11	53
309.16	52
309.22	48
309.27	55
309.32	52
309.38	50
309.43	53
309.49	50
309.54	52
309.59	51
309.65	52
309.7	50
309.75	57
309.81	55
309.86	52
309.91	55
309.97	57
310.02	51
310.07	52
310.13	50
310.18	51
