300.03	49
300.09	51
300.14	58
300.19	51
300.25	55
300.3	54
300.35	55
300.41	57
300.46	55
300.51	49
300.57	52
300.62	51
300.67	50
300.73	49
300.78	52
300.83	52
300.89	50
300.94	52
300.99	48
301.05	54
301.1	52
301.15	55
301.21	49
301.26	51
301.31	50
301.37	46
301.42	50
301.47	48
301.53	49
301.58	52
301.64	51
301.69	53
301.74	49
301.8	54
301.85	50
301.9	48
301.96	54
302.01	50
302.06	52
302.12	49
302.17	55
302.22	52
302.28	53
302.33	51
302.38	49
302.44	52
302.49	46
302.54	54
302.6	53
302.65	54
302.7	51
302.76	54
302.81	47
302.86	52
302.92	49
302.97	49
303.02	55
303.08	50
303.13	48
303.18	48
303.24	50
303.29	49
303.34	50
303.4	48
303.45	50
303.5	53
303.56	53
303.61	50
303.66	49
303.72	51
303.77	51
303.83	55
303.88	52
303.93	51
303.99	50
304.04	51
304.09	54
304.15	51
304.2	55
304.25	52
304.31	48
304.36	51
304.41	51
304.47	48
304.52	51
304.57	52
304.63	55
304.68	54
304.73	53
304.79	51
304.84	50
304.89	53
304.95	53
305	58
305.05	52
305.11	51
305.16	55
305.21	51
305.27	50
305.32	52
305.37	47
305.43	52
305.48	55
305.53	50
305.59	50
305.64	54
305.69	52
305.75	52
305.8	50
305.85	53
305.91	55
305.96	49
306.01	53
306.07	54
306.12	45
306.17	53
306.23	51
306.28	51
306.34	51
306.39	51
306.44	53
306.5	48
306.55	50
306.6	52
306.66	55
306.71	53
306.76	52
306.82	49
306.87	56
306.92	48
306.98	55
307.03	52
307.08	54
307.14	48
307.19	49
307.24	55
307.3	54
307.35	53
307.4	52
307.46	48
307.51	49
307.56	54
307.62	53
307.67	53
307.72	53
307.78	56
307.83	52
307.88	54
307.94	50
307.99	54
308.04	55
308.1	48
308.15	48
308.2	50
308.26	52
308.31	53
308.36	53
308.42	51
308.47	49
308.52	49
308.58	51
308.63	55
308.68	50
308.74	52
308.79	55
308.84	52
308.9	53
308.95	51
309	55
309.06	53
309.11	55
309.16	53
309.22	48
309.27	53
309.32	54
309.38	54
309.43	54
309.49	55
309.54	55
309.59	52
309.65	49
309.7	55
309.75	52
309.81	52
309.86	48
309.91	52
309.97	47
310.02	52
310.07	52
310.13	52
310.18	48
310.23	50
310.29	49
310.34	54
310.39	56
310.45	51
310.5	54
310.55	57
310.61	50
310.66	45
310.71	54
310.77	51
310.82	48
310.87	50
310.93	53
310.98	53
311.03	49
311.09	56
311.14	53
311.19	50
311.25	55
311.3	53
311.35	50
311.41	55
311.46	54
311.51	52
311.57	53
311.62	54
311.67	50
311.73	54
311.78	53
311.83	52
311.89	55
311.94	54
311.99	52
312.05	51
312.1	51
312.15	55
312.21	57
312.26	52
312.31	50
312.37	54
312.42	52
312.47	48
312.53	49
312.58	53
312.63	50
312.69	52
312.74	51
312.79	48
312.85	56
312.9	50
312.95	50
313.01	54
313.06	51
313.11	52
313.17	52
313.22	55
313.27	52
313.33	53
313.38	52
313.43	56
313.49	51
313.54	55
313.59	53
313.65	52
313.7	51
313.75	55
313.81	55
313.86	55
313.91	51
313.97	52
314.02	53
314.07	56
314.13	56
314.18	51
314.23	54
314.29	54
314.34	57
314.39	54
314.45	53
314.5	53
314.56	52
314.61	52
314.66	53
314.72	54
314.77	53
314.82	54
314.88	53
314.93	51
314.98	56
315.04	55
315.09	50
315.14	49
315.2	52
315.25	56
315.3	52
