129;0;259;0
-129;448;259;0
129;897;259;0
-129;1345;259;0
129;1794;259;0
-129;2243;259;0
129;2691;259;0
-129;3140;259;0
647;0;259;0
388;448;259;0
647;897;259;0
388;1345;259;0
647;1794;259;0
388;2243;259;0
647;2691;259;0
388;3140;259;0
1165;0;259;0
906;448;259;0
1165;897;259;0
906;1345;259;0
1165;1794;259;0
906;2243;259;0
1165;2691;259;0
906;3140;259;0
1683;0;259;0
1424;448;259;0
1683;897;259;0
1424;1345;259;0
1683;1794;259;0
1424;2243;259;0
1683;2691;259;0
1424;3140;259;0
2201;0;259;0
1942;448;259;0
2201;897;259;0
1942;1345;259;0
2201;1794;259;0
1942;2243;259;0
2201;2691;259;0
1942;3140;259;0
2719;0;259;0
2460;448;259;0
2719;897;259;0
2460;1345;259;0
2719;1794;259;0
2460;2243;259;0
2719;2691;259;0
2460;3140;259;0
3237;0;259;0
2978;448;259;0
3237;897;259;0
2978;1345;259;0
3237;1794;259;0
2978;2243;259;0
3237;2691;259;0
2978;3140;259;0
3755;0;259;0
3496;448;259;0
3755;897;259;0
3496;1345;259;0
3755;1794;259;0
3496;2243;259;0
3755;2691;259;0
3496;3140;259;0
