2729;1257;255;0
5432;4201;256;0
5643;2775;257;0
5659;3339;261;0
1496;1980;263;0
877;2164;261;0
5210;3686;256;0
2740;2289;256;0
4100;1094;256;0
286;4695;259;0
420;5398;264;0
5676;1518;254;0
435;3628;256;0
281;3039;259;0
2460;4218;258;0
3688;2627;260;0
3771;1605;256;0
733;578;258;0
1557;905;264;0
3195;5212;258;0
5681;477;257;0
2131;2728;254;0
1804;3863;263;0
4226;2053;255;0
5017;1339;264;0
869;1513;254;0
1231;2785;264;0
5244;840;258;0
4160;3761;258;0
5376;5025;257;0
2943;4750;263;0
5041;2372;254;0
4294;5539;257;0
2664;5612;255;0
3506;3559;264;0
1590;4894;258;0
1301;4023;258;0
4178;4362;258;0
1021;5036;256;0
2768;2967;258;0
991;5681;261;0
2219;2004;261;0
3303;702;260;0
4322;5019;260;0
2946;277;254;0
4041;3060;264;0
3782;5060;256;0
3548;4108;263;0
305;2103;258;0
4688;4554;257;0
2556;3535;259;0
1271;3421;257;0
2985;3854;254;0
660;2642;257;0
5104;2992;258;0
3174;1811;263;0
2179;631;255;0
5023;5411;254;0
2033;1509;261;0
1338;424;259;0
4763;1894;257;0
1704;3134;256;0
4772;3398;257;0
768;4381;259;0
