397;396;390;0
409;1194;390;0
403;2006;390;0
401;2794;390;0
398;3604;390;0
407;4403;390;0
403;5199;390;0
391;6007;390;0
403;6800;390;0
399;7595;390;0
1209;405;390;0
1208;1208;390;0
1194;1991;390;0
1205;2804;390;0
1207;3607;390;0
1198;4402;390;0
1196;5203;390;0
1204;6000;390;0
1193;6800;390;0
1205;7601;390;0
2006;393;390;0
2004;1195;390;0
1997;1995;390;0
2006;2792;390;0
2001;3591;390;0
2009;4400;390;0
2008;5198;390;0
1999;6003;390;0
2005;6803;390;0
2000;7599;390;0
2809;392;390;0
2792;1191;390;0
2797;2004;390;0
2802;2802;390;0
2793;3596;390;0
2797;4404;390;0
2802;5205;390;0
2809;5991;390;0
2805;6805;390;0
2806;7608;390;0
3593;393;390;0
3609;1201;390;0
3602;2006;390;0
3603;2799;390;0
3591;3609;390;0
3599;4401;390;0
3594;5199;390;0
3605;6009;390;0
3605;6792;390;0
3591;7603;390;0
4408;405;390;0
4406;1201;390;0
4396;1998;390;0
4392;2798;390;0
4399;3601;390;0
4407;4391;390;0
4398;5196;390;0
4406;5995;390;0
4396;6803;390;0
4391;7597;390;0
5205;401;390;0
5192;1191;390;0
5206;2000;390;0
5207;2792;390;0
5193;3599;390;0
5201;4391;390;0
5207;5201;390;0
5203;6008;390;0
5204;6796;390;0
5199;7596;390;0
5998;401;390;0
5992;1194;390;0
6001;2000;390;0
6008;2793;390;0
6003;3598;390;0
5997;4395;390;0
6005;5195;390;0
6009;6005;390;0
6003;6806;390;0
6001;7598;390;0
6797;403;390;0
6809;1205;390;0
6809;2002;390;0
6792;2799;390;0
6796;3603;390;0
6809;4400;390;0
6807;5196;390;0
6803;6003;390;0
6792;6798;390;0
6793;7609;390;0
7595;400;390;0
7592;1194;390;0
7601;2006;390;0
7591;2795;390;0
7592;3598;390;0
7609;4397;390;0
7608;5197;390;0
7594;6005;390;0
7597;6793;390;0
7594;7598;390;0
