62;0;125;1
-62;216;125;1
62;433;125;1
-62;649;125;1
62;866;125;1
-62;1082;125;1
62;1299;125;1
312;0;125;1
187;216;125;1
312;433;125;1
187;649;125;1
312;866;125;1
187;1082;125;1
312;1299;125;1
562;0;125;1
437;216;125;1
562;433;125;1
437;649;125;1
562;866;125;1
437;1082;125;1
562;1299;125;1
812;0;125;1
687;216;125;1
812;433;125;1
687;649;125;1
812;866;125;1
687;1082;125;1
812;1299;125;1
1062;0;125;1
937;216;125;1
1062;433;125;1
937;649;125;1
1062;866;125;1
937;1082;125;1
1062;1299;125;1
1312;0;125;1
1187;216;125;1
1312;433;125;1
1187;649;125;1
1312;866;125;1
1187;1082;125;1
1312;1299;125;1
1562;0;125;1
1437;216;125;1
1562;433;125;1
1437;649;125;1
1562;866;125;1
1437;1082;125;1
1562;1299;125;1
